Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
waterproof-diving-watch,Waterproof Diving Watch,"<p>Professional diving watch with 300m water resistance and helium escape valve.</p>",DiveTime,Accessories,Watch,"waterproof,diving,300m,professional",TRUE,Color,Orange,,,,WATCH040,190,shopify,12,deny,manual,189.99,229.99,TRUE,TRUE,1234567890162,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Waterproof Diving Watch,FALSE,Waterproof Diving Watch - DiveTime,Professional diving watch with 300m water resistance,Apparel & Accessories > Jewelry > Watches,unisex,adult,DT040,Diving Watches,orange,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,110.00,189.99,229.99,active
minimalist-black-watch,Minimalist Black Watch,"<p>Ultra-minimalist black watch with clean lines and simple design.</p>",MinimalTime,Accessories,Watch,"minimalist,black,clean,simple",TRUE,Color,Black,,,,WATCH041,75,shopify,38,deny,manual,59.99,79.99,TRUE,TRUE,1234567890163,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Minimalist Black Watch,FALSE,Minimalist Black Watch - MinimalTime,Ultra-minimalist black watch with clean lines,Apparel & Accessories > Jewelry > Watches,unisex,adult,MT041,Minimalist Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,35.00,59.99,79.99,active
chronometer-precision-watch,Chronometer Precision Watch,"<p>High-precision chronometer watch with certified accuracy and exceptional craftsmanship.</p>",PrecisionTime,Accessories,Watch,"chronometer,precision,certified,accuracy",TRUE,Color,Silver,,,,WATCH042,165,shopify,14,deny,manual,399.99,499.99,TRUE,TRUE,1234567890164,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Chronometer Precision Watch,FALSE,Chronometer Precision Watch - PrecisionTime,High-precision chronometer with certified accuracy,Apparel & Accessories > Jewelry > Watches,unisex,adult,PT042,Precision Watches,silver,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,240.00,399.99,499.99,active
led-display-watch,LED Display Watch,"<p>Modern LED display watch with bright illumination and digital time display.</p>",LEDTime,Accessories,Watch,"led,display,bright,digital",TRUE,Color,Blue,,,,WATCH043,80,shopify,42,deny,manual,34.99,49.99,TRUE,TRUE,1234567890165,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,1,LED Display Watch,FALSE,LED Display Watch - LEDTime,Modern LED display watch with bright illumination,Apparel & Accessories > Jewelry > Watches,unisex,adult,LT043,Digital Watches,blue,new,FALSE,,,,,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,g,0,20.00,34.99,49.99,active
sapphire-crystal-watch,Sapphire Crystal Watch,"<p>Premium watch with scratch-resistant sapphire crystal and automatic movement.</p>",SapphireTime,Accessories,Watch,"sapphire,crystal,scratch resistant,automatic",TRUE,Color,Black,,,,WATCH044,145,shopify,16,deny,manual,279.99,349.99,TRUE,TRUE,1234567890166,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Sapphire Crystal Watch,FALSE,Sapphire Crystal Watch - SapphireTime,Premium watch with scratch-resistant sapphire crystal,Apparel & Accessories > Jewelry > Watches,unisex,adult,ST044,Premium Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,165.00,279.99,349.99,active
vintage-pocket-watch,Vintage Pocket Watch,"<p>Classic vintage pocket watch with chain and traditional mechanical movement.</p>",PocketTime,Accessories,Watch,"vintage,pocket,chain,mechanical",TRUE,Color,Gold,,,,WATCH045,200,shopify,8,deny,manual,159.99,199.99,TRUE,TRUE,1234567890167,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Vintage Pocket Watch,FALSE,Vintage Pocket Watch - PocketTime,Classic vintage pocket watch with chain,Apparel & Accessories > Jewelry > Watches,unisex,adult,PT045,Vintage Watches,gold,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,90.00,159.99,199.99,active
multi-function-watch,Multi Function Watch,"<p>Versatile multi-function watch with calendar, alarm, and stopwatch features.</p>",MultiTime,Accessories,Watch,"multi function,calendar,alarm,stopwatch",TRUE,Color,Silver,,,,WATCH046,120,shopify,26,deny,manual,89.99,119.99,TRUE,TRUE,1234567890168,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,1,Multi Function Watch,FALSE,Multi Function Watch - MultiTime,Versatile multi-function watch with calendar and alarm,Apparel & Accessories > Jewelry > Watches,unisex,adult,MT046,Function Watches,silver,new,FALSE,,,,,https://images.unsplash.com/photo-1524805444758-089113d48a6d?w=500,g,0,50.00,89.99,119.99,active
rose-gold-diamond-watch,Rose Gold Diamond Watch,"<p>Luxurious rose gold watch with genuine diamonds and mother-of-pearl dial.</p>",RoseDiamondTime,Accessories,Watch,"rose gold,diamond,luxurious,mother of pearl",TRUE,Color,Rose Gold,,,,WATCH047,160,shopify,5,deny,manual,899.99,1199.99,TRUE,TRUE,1234567890169,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,1,Rose Gold Diamond Watch,FALSE,Rose Gold Diamond Watch - RoseDiamondTime,Luxurious rose gold watch with genuine diamonds,Apparel & Accessories > Jewelry > Watches,unisex,adult,RDT047,Luxury Watches,rose gold,new,FALSE,,,,,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,g,0,540.00,899.99,1199.99,active
athletic-sports-watch,Athletic Sports Watch,"<p>High-performance athletic watch designed for serious athletes and sports enthusiasts.</p>",AthleticTime,Accessories,Watch,"athletic,sports,performance,athletes",TRUE,Color,Black,,,,WATCH048,100,shopify,30,deny,manual,129.99,159.99,TRUE,TRUE,1234567890170,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Athletic Sports Watch,FALSE,Athletic Sports Watch - AthleticTime,High-performance athletic watch for serious athletes,Apparel & Accessories > Jewelry > Watches,unisex,adult,AT048,Sports Watches,black,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,75.00,129.99,159.99,active
art-deco-watch,Art Deco Watch,"<p>Stylish Art Deco inspired watch with geometric patterns and vintage elegance.</p>",ArtDecoTime,Accessories,Watch,"art deco,geometric,vintage,elegant",TRUE,Color,Gold,,,,WATCH049,130,shopify,18,deny,manual,199.99,249.99,TRUE,TRUE,1234567890171,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,1,Art Deco Watch,FALSE,Art Deco Watch - ArtDecoTime,Stylish Art Deco inspired watch with geometric patterns,Apparel & Accessories > Jewelry > Watches,unisex,adult,ADT049,Art Deco Watches,gold,new,FALSE,,,,,https://images.unsplash.com/photo-1523275335684-37898b6baf30?w=500,g,0,115.00,199.99,249.99,active
limited-edition-watch,Limited Edition Watch,"<p>Exclusive limited edition watch with unique design and numbered case back.</p>",LimitedTime,Accessories,Watch,"limited edition,exclusive,unique,numbered",TRUE,Color,Platinum,,,,WATCH050,180,shopify,3,deny,manual,1299.99,1599.99,TRUE,TRUE,1234567890172,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,1,Limited Edition Watch,FALSE,Limited Edition Watch - LimitedTime,Exclusive limited edition watch with unique design,Apparel & Accessories > Jewelry > Watches,unisex,adult,LT050,Limited Edition,platinum,new,FALSE,,,,,https://images.unsplash.com/photo-1434056886845-dac89ffe9b56?w=500,g,0,780.00,1299.99,1599.99,active
